Student ID;Student Country;Question ID;Type of Answer;Question Level;Topic;Subtopic;Keywords,,,,,,,,,,,,;is_advanced;student_accuracy;question_difficulty;topic_difficulty;subtopic_difficulty
414;Portugal;91;1;Basic;Linear Algebra;Linear Systems;Consistent system,Inconsistent system,Solution of linear system,Undetermined solution of linear system,,,,,,,,,;0;0.3800301112361686;0.3846153846153846;0.5097799511002445;0.4380952380952381
414;Portugal;91;1;Basic;Linear Algebra;Linear Systems;Consistent system,Inconsistent system,Solution of linear system,Undetermined solution of linear system,,,,,,,,,;0;0.3800301112361686;0.3846153846153846;0.5097799511002445;0.4380952380952381
852;Italy;91;1;Basic;Linear Algebra;Linear Systems;Consistent system,Inconsistent system,Solution of linear system,Undetermined solution of linear system,,,,,,,,,;0;0.36313988407011666;0.3846153846153846;0.5097799511002445;0.4380952380952381
852;Italy;91;1;Basic;Linear Algebra;Linear Systems;Consistent system,Inconsistent system,Solution of linear system,Undetermined solution of linear system,,,,,,,,,;0;0.36313988407011666;0.3846153846153846;0.5097799511002445;0.4380952380952381
598;Italy;91;0;Basic;Linear Algebra;Linear Systems;Consistent system,Inconsistent system,Solution of linear system,Undetermined solution of linear system,,,,,,,,,;0;0.4924426087216785;0.3846153846153846;0.5097799511002445;0.4380952380952381
854;Italy;92;1;Basic;Linear Algebra;Linear Systems;Consistent system,Square linear system,Inconsistent system,Solution of linear system,Undetermined solution of linear system,,,,,,,,;0;0.5979756821777672;0.36363636363636365;0.5097799511002445;0.4380952380952381
510;Portugal;92;0;Basic;Linear Algebra;Linear Systems;Consistent system,Square linear system,Inconsistent system,Solution of linear system,Undetermined solution of linear system,,,,,,,,;0;0.247061014502875;0.36363636363636365;0.5097799511002445;0.4380952380952381
524;Portugal;92;0;Basic;Linear Algebra;Linear Systems;Consistent system,Square linear system,Inconsistent system,Solution of linear system,Undetermined solution of linear system,,,,,,,,;0;0.4756072762228713;0.36363636363636365;0.5097799511002445;0.4380952380952381
26;Portugal;92;1;Basic;Linear Algebra;Linear Systems;Consistent system,Square linear system,Inconsistent system,Solution of linear system,Undetermined solution of linear system,,,,,,,,;0;0.735869448575064;0.36363636363636365;0.5097799511002445;0.4380952380952381
511;Portugal;92;1;Basic;Linear Algebra;Linear Systems;Consistent system,Square linear system,Inconsistent system,Solution of linear system,Undetermined solution of linear system,,,,,,,,;0;0.7095037792712211;0.36363636363636365;0.5097799511002445;0.4380952380952381
509;Portugal;92;0;Basic;Linear Algebra;Linear Systems;Consistent system,Square linear system,Inconsistent system,Solution of linear system,Undetermined solution of linear system,,,,,,,,;0;0.6730310828599552;0.36363636363636365;0.5097799511002445;0.4380952380952381
406;Portugal;92;1;Basic;Linear Algebra;Linear Systems;Consistent system,Square linear system,Inconsistent system,Solution of linear system,Undetermined solution of linear system,,,,,,,,;0;0.42295840934525;0.36363636363636365;0.5097799511002445;0.4380952380952381
414;Portugal;92;0;Basic;Linear Algebra;Linear Systems;Consistent system,Square linear system,Inconsistent system,Solution of linear system,Undetermined solution of linear system,,,,,,,,;0;0.3800301112361686;0.36363636363636365;0.5097799511002445;0.4380952380952381
411;Portugal;92;1;Basic;Linear Algebra;Linear Systems;Consistent system,Square linear system,Inconsistent system,Solution of linear system,Undetermined solution of linear system,,,,,,,,;0;0.20922838022701223;0.36363636363636365;0.5097799511002445;0.4380952380952381
853;Italy;92;1;Basic;Linear Algebra;Linear Systems;Consistent system,Square linear system,Inconsistent system,Solution of linear system,Undetermined solution of linear system,,,,,,,,;0;0.5409176618478944;0.36363636363636365;0.5097799511002445;0.4380952380952381
625;Russian Federation;92;1;Basic;Linear Algebra;Linear Systems;Consistent system,Square linear system,Inconsistent system,Solution of linear system,Undetermined solution of linear system,,,,,,,,;0;0.35126156056388613;0.36363636363636365;0.5097799511002445;0.4380952380952381
239;Lithuania;93;0;Basic;Differentiation;Derivatives;Product rule,Logarithmic rule,Trigonometric rules,,,,,,,,,,;0;0.6495418306923815;0.5;0.6580310880829016;0.6435331230283912
1049;Lithuania;93;0;Basic;Differentiation;Derivatives;Product rule,Logarithmic rule,Trigonometric rules,,,,,,,,,,;0;0.1780431594385083;0.5;0.6580310880829016;0.6435331230283912
483;Portugal;93;1;Basic;Differentiation;Derivatives;Product rule,Logarithmic rule,Trigonometric rules,,,,,,,,,,;0;0.6743328952631278;0.5;0.6580310880829016;0.6435331230283912
352;Portugal;93;0;Basic;Differentiation;Derivatives;Product rule,Logarithmic rule,Trigonometric rules,,,,,,,,,,;0;0.278441231929604;0.5;0.6580310880829016;0.6435331230283912
64;Portugal;93;1;Basic;Differentiation;Derivatives;Product rule,Logarithmic rule,Trigonometric rules,,,,,,,,,,;0;0.43832270809014995;0.5;0.6580310880829016;0.6435331230283912
176;Italy;93;1;Basic;Differentiation;Derivatives;Product rule,Logarithmic rule,Trigonometric rules,,,,,,,,,,;0;0.48627697464906766;0.5;0.6580310880829016;0.6435331230283912
165;Portugal;94;1;Basic;Differentiation;Derivatives;Trigonometric rules,Product rule,Sum rule,Logarithmic rule,Power rule,,,,,,,,;0;0.28112077806080255;0.5555555555555556;0.6580310880829016;0.6435331230283912
626;Italy;94;0;Basic;Differentiation;Derivatives;Trigonometric rules,Product rule,Sum rule,Logarithmic rule,Power rule,,,,,,,,;0;0.4042816600956136;0.5555555555555556;0.6580310880829016;0.6435331230283912
349;Portugal;94;1;Basic;Differentiation;Derivatives;Trigonometric rules,Product rule,Sum rule,Logarithmic rule,Power rule,,,,,,,,;0;0.3133725691865227;0.5555555555555556;0.6580310880829016;0.6435331230283912
349;Portugal;94;0;Basic;Differentiation;Derivatives;Trigonometric rules,Product rule,Sum rule,Logarithmic rule,Power rule,,,,,,,,;0;0.3133725691865227;0.5555555555555556;0.6580310880829016;0.6435331230283912
918;Portugal;94;1;Basic;Differentiation;Derivatives;Trigonometric rules,Product rule,Sum rule,Logarithmic rule,Power rule,,,,,,,,;0;0.24389595319827878;0.5555555555555556;0.6580310880829016;0.6435331230283912
64;Portugal;94;1;Basic;Differentiation;Derivatives;Trigonometric rules,Product rule,Sum rule,Logarithmic rule,Power rule,,,,,,,,;0;0.43832270809014995;0.5555555555555556;0.6580310880829016;0.6435331230283912
411;Portugal;94;0;Basic;Differentiation;Derivatives;Trigonometric rules,Product rule,Sum rule,Logarithmic rule,Power rule,,,,,,,,;0;0.20922838022701223;0.5555555555555556;0.6580310880829016;0.6435331230283912
178;Italy;94;0;Basic;Differentiation;Derivatives;Trigonometric rules,Product rule,Sum rule,Logarithmic rule,Power rule,,,,,,,,;0;0.17585762016606568;0.5555555555555556;0.6580310880829016;0.6435331230283912
634;Italy;94;0;Basic;Differentiation;Derivatives;Trigonometric rules,Product rule,Sum rule,Logarithmic rule,Power rule,,,,,,,,;0;0.37417792154037194;0.5555555555555556;0.6580310880829016;0.6435331230283912
239;Lithuania;95;1;Basic;Differentiation;Derivatives;Trigonometric rules,Product rule,Sum rule,Logarithmic rule,Power rule,Exponential rule,,,,,,,;0;0.6495418306923815;0.6;0.6580310880829016;0.6435331230283912
175;Italy;95;0;Basic;Differentiation;Derivatives;Trigonometric rules,Product rule,Sum rule,Logarithmic rule,Power rule,Exponential rule,,,,,,,;0;0.4718561137165788;0.6;0.6580310880829016;0.6435331230283912
985;Romania;95;1;Basic;Differentiation;Derivatives;Trigonometric rules,Product rule,Sum rule,Logarithmic rule,Power rule,Exponential rule,,,,,,,;0;0.5515882608905864;0.6;0.6580310880829016;0.6435331230283912
349;Portugal;95;0;Basic;Differentiation;Derivatives;Trigonometric rules,Product rule,Sum rule,Logarithmic rule,Power rule,Exponential rule,,,,,,,;0;0.3133725691865227;0.6;0.6580310880829016;0.6435331230283912
918;Portugal;95;0;Basic;Differentiation;Derivatives;Trigonometric rules,Product rule,Sum rule,Logarithmic rule,Power rule,Exponential rule,,,,,,,;0;0.24389595319827878;0.6;0.6580310880829016;0.6435331230283912
155;Spain;96;0;Basic;Differentiation;Derivatives;Trigonometric rules,Product rule,Sum rule,Logarithmic rule,Power rule,,,,,,,,;0;0.4345846903986439;1.0;0.6580310880829016;0.6435331230283912
1049;Lithuania;97;1;Basic;Differentiation;Derivatives;Trigonometric rules,Product rule,Sum rule,Logarithmic rule,Power rule,,,,,,,,;0;0.1780431594385083;0.5;0.6580310880829016;0.6435331230283912
175;Italy;97;0;Basic;Differentiation;Derivatives;Trigonometric rules,Product rule,Sum rule,Logarithmic rule,Power rule,,,,,,,,;0;0.4718561137165788;0.5;0.6580310880829016;0.6435331230283912
71;Portugal;97;1;Basic;Differentiation;Derivatives;Trigonometric rules,Product rule,Sum rule,Logarithmic rule,Power rule,,,,,,,,;0;0.5647070896240333;0.5;0.6580310880829016;0.6435331230283912
1564;Portugal;97;0;Basic;Differentiation;Derivatives;Trigonometric rules,Product rule,Sum rule,Logarithmic rule,Power rule,,,,,,,,;0;0.16185741767137118;0.5;0.6580310880829016;0.6435331230283912
407;Portugal;97;0;Basic;Differentiation;Derivatives;Trigonometric rules,Product rule,Sum rule,Logarithmic rule,Power rule,,,,,,,,;0;0.40614325144153257;0.5;0.6580310880829016;0.6435331230283912
37;Portugal;97;1;Basic;Differentiation;Derivatives;Trigonometric rules,Product rule,Sum rule,Logarithmic rule,Power rule,,,,,,,,;0;0.6161468605734844;0.5;0.6580310880829016;0.6435331230283912
177;Italy;97;1;Basic;Differentiation;Derivatives;Trigonometric rules,Product rule,Sum rule,Logarithmic rule,Power rule,,,,,,,,;0;0.31918672970240214;0.5;0.6580310880829016;0.6435331230283912
176;Italy;97;0;Basic;Differentiation;Derivatives;Trigonometric rules,Product rule,Sum rule,Logarithmic rule,Power rule,,,,,,,,;0;0.48627697464906766;0.5;0.6580310880829016;0.6435331230283912
344;Portugal;98;1;Basic;Differentiation;Derivatives;Trigonometric rules,Product rule,Sum rule,Logarithmic rule,Power rule,,,,,,,,;0;0.3863839359555394;0.4285714285714286;0.6580310880829016;0.6435331230283912
165;Portugal;98;1;Basic;Differentiation;Derivatives;Trigonometric rules,Product rule,Sum rule,Logarithmic rule,Power rule,,,,,,,,;0;0.28112077806080255;0.4285714285714286;0.6580310880829016;0.6435331230283912
175;Italy;98;0;Basic;Differentiation;Derivatives;Trigonometric rules,Product rule,Sum rule,Logarithmic rule,Power rule,,,,,,,,;0;0.4718561137165788;0.4285714285714286;0.6580310880829016;0.6435331230283912
483;Portugal;98;1;Basic;Differentiation;Derivatives;Trigonometric rules,Product rule,Sum rule,Logarithmic rule,Power rule,,,,,,,,;0;0.6743328952631278;0.4285714285714286;0.6580310880829016;0.6435331230283912
174;Portugal;98;1;Basic;Differentiation;Derivatives;Trigonometric rules,Product rule,Sum rule,Logarithmic rule,Power rule,,,,,,,,;0;0.4345846903986439;0.4285714285714286;0.6580310880829016;0.6435331230283912
177;Italy;98;0;Basic;Differentiation;Derivatives;Trigonometric rules,Product rule,Sum rule,Logarithmic rule,Power rule,,,,,,,,;0;0.31918672970240214;0.4285714285714286;0.6580310880829016;0.6435331230283912
176;Italy;98;0;Basic;Differentiation;Derivatives;Trigonometric rules,Product rule,Sum rule,Logarithmic rule,Power rule,,,,,,,,;0;0.48627697464906766;0.4285714285714286;0.6580310880829016;0.6435331230283912
351;Portugal;100;1;Basic;Differentiation;Derivatives;Trigonometric rules,Product rule,Sum rule,Power rule,,,,,,,,,;0;0.5700208835992782;0.625;0.6580310880829016;0.6435331230283912
1049;Lithuania;100;0;Basic;Differentiation;Derivatives;Trigonometric rules,Product rule,Sum rule,Power rule,,,,,,,,,;0;0.1780431594385083;0.625;0.6580310880829016;0.6435331230283912
344;Portugal;100;0;Basic;Differentiation;Derivatives;Trigonometric rules,Product rule,Sum rule,Power rule,,,,,,,,,;0;0.3863839359555394;0.625;0.6580310880829016;0.6435331230283912
985;Romania;100;1;Basic;Differentiation;Derivatives;Trigonometric rules,Product rule,Sum rule,Power rule,,,,,,,,,;0;0.5515882608905864;0.625;0.6580310880829016;0.6435331230283912
483;Portugal;100;0;Basic;Differentiation;Derivatives;Trigonometric rules,Product rule,Sum rule,Power rule,,,,,,,,,;0;0.6743328952631278;0.625;0.6580310880829016;0.6435331230283912
352;Portugal;100;0;Basic;Differentiation;Derivatives;Trigonometric rules,Product rule,Sum rule,Power rule,,,,,,,,,;0;0.278441231929604;0.625;0.6580310880829016;0.6435331230283912
71;Portugal;100;1;Basic;Differentiation;Derivatives;Trigonometric rules,Product rule,Sum rule,Power rule,,,,,,,,,;0;0.5647070896240333;0.625;0.6580310880829016;0.6435331230283912
407;Portugal;100;0;Basic;Differentiation;Derivatives;Trigonometric rules,Product rule,Sum rule,Power rule,,,,,,,,,;0;0.40614325144153257;0.625;0.6580310880829016;0.6435331230283912
351;Portugal;101;0;Advanced;Differentiation;Derivatives;Trigonometric rules,Product rule,Logarithmic rule,Exponential rule,,,,,,,,,;1;0.5700208835992782;1.0;0.6580310880829016;0.6435331230283912
41;Portugal;102;0;Basic;Fundamental Mathematics;Algebraic expressions, Equations, and Inequalities;Simplify expressions,,,,,,,,,,;0;0.5678327309868008;0.64;0.5342298288508558;0.6129032258064516
351;Portugal;102;1;Basic;Fundamental Mathematics;Algebraic expressions, Equations, and Inequalities;Simplify expressions,,,,,,,,,,;0;0.5700208835992782;0.64;0.5342298288508558;0.6129032258064516
351;Portugal;102;0;Basic;Fundamental Mathematics;Algebraic expressions, Equations, and Inequalities;Simplify expressions,,,,,,,,,,;0;0.5700208835992782;0.64;0.5342298288508558;0.6129032258064516
351;Portugal;102;1;Basic;Fundamental Mathematics;Algebraic expressions, Equations, and Inequalities;Simplify expressions,,,,,,,,,,;0;0.5700208835992782;0.64;0.5342298288508558;0.6129032258064516
203;Lithuania;102;0;Basic;Fundamental Mathematics;Algebraic expressions, Equations, and Inequalities;Simplify expressions,,,,,,,,,,;0;0.528441231929604;0.64;0.5342298288508558;0.6129032258064516
344;Portugal;102;0;Basic;Fundamental Mathematics;Algebraic expressions, Equations, and Inequalities;Simplify expressions,,,,,,,,,,;0;0.3863839359555394;0.64;0.5342298288508558;0.6129032258064516
510;Portugal;102;1;Basic;Fundamental Mathematics;Algebraic expressions, Equations, and Inequalities;Simplify expressions,,,,,,,,,,;0;0.247061014502875;0.64;0.5342298288508558;0.6129032258064516
510;Portugal;102;0;Basic;Fundamental Mathematics;Algebraic expressions, Equations, and Inequalities;Simplify expressions,,,,,,,,,,;0;0.247061014502875;0.64;0.5342298288508558;0.6129032258064516
510;Portugal;102;0;Basic;Fundamental Mathematics;Algebraic expressions, Equations, and Inequalities;Simplify expressions,,,,,,,,,,;0;0.247061014502875;0.64;0.5342298288508558;0.6129032258064516
524;Portugal;102;1;Basic;Fundamental Mathematics;Algebraic expressions, Equations, and Inequalities;Simplify expressions,,,,,,,,,,;0;0.4756072762228713;0.64;0.5342298288508558;0.6129032258064516
197;Portugal;102;0;Basic;Fundamental Mathematics;Algebraic expressions, Equations, and Inequalities;Simplify expressions,,,,,,,,,,;0;0.33394575255040376;0.64;0.5342298288508558;0.6129032258064516
1274;Portugal;102;0;Basic;Fundamental Mathematics;Algebraic expressions, Equations, and Inequalities;Simplify expressions,,,,,,,,,,;0;0.2823574916598173;0.64;0.5342298288508558;0.6129032258064516
525;Portugal;102;1;Basic;Fundamental Mathematics;Algebraic expressions, Equations, and Inequalities;Simplify expressions,,,,,,,,,,;0;0.3596332310422598;0.64;0.5342298288508558;0.6129032258064516
525;Portugal;102;0;Basic;Fundamental Mathematics;Algebraic expressions, Equations, and Inequalities;Simplify expressions,,,,,,,,,,;0;0.3596332310422598;0.64;0.5342298288508558;0.6129032258064516
525;Portugal;102;0;Basic;Fundamental Mathematics;Algebraic expressions, Equations, and Inequalities;Simplify expressions,,,,,,,,,,;0;0.3596332310422598;0.64;0.5342298288508558;0.6129032258064516
1379;Portugal;102;1;Basic;Fundamental Mathematics;Algebraic expressions, Equations, and Inequalities;Simplify expressions,,,,,,,,,,;0;0.6670647391577624;0.64;0.5342298288508558;0.6129032258064516
151;Portugal;102;0;Basic;Fundamental Mathematics;Algebraic expressions, Equations, and Inequalities;Simplify expressions,,,,,,,,,,;0;0.649776789311673;0.64;0.5342298288508558;0.6129032258064516
151;Portugal;102;1;Basic;Fundamental Mathematics;Algebraic expressions, Equations, and Inequalities;Simplify expressions,,,,,,,,,,;0;0.649776789311673;0.64;0.5342298288508558;0.6129032258064516
151;Portugal;102;1;Basic;Fundamental Mathematics;Algebraic expressions, Equations, and Inequalities;Simplify expressions,,,,,,,,,,;0;0.649776789311673;0.64;0.5342298288508558;0.6129032258064516
